,t0,T1,K1,C1,T2,K2,C2,S0,Adj_S0
131,2018-01-10,2018-01-19,1339.9999999999998,0.6450000000000001,2018-04-20,1780.0,0.8900000000000001,62.71649932861328,1254.3299865722656
132,2018-01-10,2018-01-19,1360.0,0.51,2018-04-20,1800.0,0.8099999999999999,62.71649932861328,1254.3299865722656
133,2018-01-11,2018-01-19,1277.5,11.825,2018-04-20,1320.0,45.75,63.83399963378906,1276.6799926757812
134,2018-01-11,2018-01-19,1280.0,10.75,2018-04-20,1340.0,38.400000000000006,63.83399963378906,1276.6799926757812
135,2018-01-11,2018-01-19,1282.5,9.65,2018-04-20,1360.0,31.925,63.83399963378906,1276.6799926757812
136,2018-01-11,2018-01-19,1285.0,8.699624612372578,2018-04-20,1380.0,26.3,63.83399963378906,1276.6799926757812
137,2018-01-11,2018-01-19,1287.5,7.800000000000001,2018-04-20,1400.0,21.89757939126668,63.83399963378906,1276.6799926757812
138,2018-01-11,2018-01-19,1290.0,7.0,2018-04-20,1420.0,16.335564240736687,63.83399963378906,1276.6799926757812
139,2018-01-11,2018-01-19,1292.5,6.275,2018-04-20,1440.0,14.475000000000001,63.83399963378906,1276.6799926757812
140,2018-01-11,2018-01-19,1295.0,5.625,2018-04-20,1460.0,11.162672567859644,63.83399963378906,1276.6799926757812
141,2018-01-11,2018-01-19,1297.5,4.964529111860272,2018-04-20,1480.0,10.669121577223548,63.83399963378906,1276.6799926757812
142,2018-01-11,2018-01-19,1300.0,4.565123865693824,2018-04-20,1500.0,8.153256716022739,63.83399963378906,1276.6799926757812
143,2018-01-11,2018-01-19,1310.0,2.845,2018-04-20,1520.0,6.449999999999999,63.83399963378906,1276.6799926757812
144,2018-01-11,2018-01-19,1312.5,2.5818088577890945,2018-04-20,1540.0000000000002,5.127977061536286,63.83399963378906,1276.6799926757812
145,2018-01-11,2018-01-19,1320.0,1.9400000000000002,2018-04-20,1560.0000000000002,4.35,63.83399963378906,1276.6799926757812
146,2018-01-11,2018-01-19,1330.0,1.425,2018-04-20,1580.0,3.675,63.83399963378906,1276.6799926757812
147,2018-01-11,2018-01-19,1337.5,1.1400000000000001,2018-04-20,1599.9999999999998,3.085,63.83399963378906,1276.6799926757812
148,2018-01-11,2018-01-19,1340.0,1.0698435498224894,2018-04-20,1620.0,2.6249999999999996,63.83399963378906,1276.6799926757812
149,2018-01-11,2018-01-19,1345.0,0.9550000000000001,2018-04-20,1640.0,2.245,63.83399963378906,1276.6799926757812
150,2018-01-11,2018-01-19,1349.9999999999998,0.8899999999999998,2018-04-20,1700.0,1.4199999999999997,63.83399963378906,1276.6799926757812
151,2018-01-11,2018-01-19,1399.9999999999998,0.32,2018-04-20,1719.9999999999998,1.25,63.83399963378906,1276.6799926757812
152,2018-01-12,2018-01-19,1307.5,11.774999999999999,2018-04-20,1360.0,45.150000000000006,65.26000213623047,1305.2000427246094
153,2018-01-12,2018-01-19,1310.0,10.625,2018-04-20,1380.0,33.93211907498286,65.26000213623047,1305.2000427246094
154,2018-01-12,2018-01-19,1312.5,9.49677551005059,2018-04-20,1399.9999999999998,32.1,65.26000213623047,1305.2000427246094
155,2018-01-12,2018-01-19,1315.0,8.7,2018-04-20,1420.0,23.431697267198714,65.26000213623047,1305.2000427246094
156,2018-01-12,2018-01-19,1320.0,7.049999999999999,2018-04-20,1440.0,22.325,65.26000213623047,1305.2000427246094
157,2018-01-12,2018-01-19,1322.5,6.393534714848339,2018-04-20,1460.0,15.551772210377312,65.26000213623047,1305.2000427246094
158,2018-01-12,2018-01-19,1325.0000000000002,5.750000000000001,2018-04-20,1480.0,15.35,65.26000213623047,1305.2000427246094
159,2018-01-12,2018-01-19,1330.0,4.675000000000001,2018-04-20,1500.0,12.725000000000001,65.26000213623047,1305.2000427246094
160,2018-01-12,2018-01-19,1335.0,3.8750000000000004,2018-04-20,1520.0,10.509145941679018,65.26000213623047,1305.2000427246094
161,2018-01-12,2018-01-19,1340.0,3.21,2018-04-20,1540.0000000000002,8.725,65.26000213623047,1305.2000427246094
162,2018-01-12,2018-01-19,1347.5,2.3713902995733833,2018-04-20,1560.0,7.225209789810378,65.26000213623047,1305.2000427246094
163,2018-01-12,2018-01-19,1350.0,2.1399999999999997,2018-04-20,1580.0,6.050000000000001,65.26000213623047,1305.2000427246094
164,2018-01-12,2018-01-19,1359.9999999999998,1.5,2018-04-20,1599.9999999999998,6.047405331608437,65.26000213623047,1305.2000427246094
165,2018-01-12,2018-01-19,1370.0,1.045,2018-04-20,1620.0,4.35,65.26000213623047,1305.2000427246094
166,2018-01-12,2018-01-19,1375.0000000000002,0.923290286405904,2018-04-20,1640.0,3.684143367685275,65.26000213623047,1305.2000427246094
167,2018-01-12,2018-01-19,1377.5,0.8911017851446289,2018-04-20,1660.0,3.17,65.26000213623047,1305.2000427246094
168,2018-01-12,2018-01-19,1379.9999999999998,0.8599999999999999,2018-04-20,1680.0,2.755,65.26000213623047,1305.2000427246094
169,2018-01-12,2018-01-19,1400.0,0.62,2018-04-20,1700.0,2.385,65.26000213623047,1305.2000427246094
170,2018-01-12,2018-01-19,1440.0,0.34,2018-04-20,1800.0,1.31,65.26000213623047,1305.2000427246094
171,2018-01-16,2018-01-19,1310.0,11.9,2018-04-20,1360.0,50.725,65.24299621582031,1304.8599243164062
172,2018-01-16,2018-01-19,1315.0,10.0,2018-04-20,1380.0,43.55,65.24299621582031,1304.8599243164062
173,2018-01-16,2018-01-19,1320.0000000000002,8.425,2018-04-20,1400.0,37.025,65.24299621582031,1304.8599243164062
174,2018-01-16,2018-01-19,1322.5,7.552581925179997,2018-04-20,1420.0,26.988099588569217,65.24299621582031,1304.8599243164062
175,2018-01-16,2018-01-19,1325.0,6.8262402642494875,2018-04-20,1440.0,26.26917792457994,65.24299621582031,1304.8599243164062
176,2018-01-16,2018-01-19,1327.5,6.25,2018-04-20,1460.0,22.324999999999996,65.24299621582031,1304.8599243164062
177,2018-01-16,2018-01-19,1330.0,5.525,2018-04-20,1480.0,21.42925370050355,65.24299621582031,1304.8599243164062
178,2018-01-16,2018-01-19,1332.5,5.022388569253598,2018-04-20,1499.9999999999998,17.379938226608804,65.24299621582031,1304.8599243164062
179,2018-01-16,2018-01-19,1335.0,4.529501783214341,2018-04-20,1520.0,13.224999999999998,65.24299621582031,1304.8599243164062
180,2018-01-16,2018-01-19,1337.5,4.1,2018-04-20,1540.0,11.431274124389708,65.24299621582031,1304.8599243164062
181,2018-01-16,2018-01-19,1340.0,3.6999999999999997,2018-04-20,1560.0,8.804815614401903,65.24299621582031,1304.8599243164062
